iTemp,eTemp,X,Y,Z,pressure,time,GPS coord,GPS coord,Alt
18.2109375,15.8046875,79.422,28.669999999999998,1371.341,822.85,230842.0,0.0,0.0,0.0,18.15
18.1015625,15.8046875,9.394,52.033,1009.1229999999999,828.66,230842.0,0.0,0.0,0.0,18.25
17.9921875,15.734375,56.791,266.509,998.814,829.7,230846.0,0.0,0.0,0.0,18.17
19.9375,15.8515625,3.843,-167.994,977.891,828.68,230850.0,0.0,0.0,0.0,18.15
18.015625,15.828125,12.261,-178.059,971.73,827.52,230853.0,0.0,0.0,0.0,17.98
17.78125,15.640625,9.028,-171.898,978.257,827.56,230853.0,0.0,0.0,0.0,17.83
17.59375,15.6015625,6.405,-177.144,975.8779999999999,827.56,230853.0,0.0,0.0,0.0,17.66
17.4453125,15.515625,12.2,-178.242,969.351,827.65,230857.0,0.0,0.0,0.0,17.49
17.296875,15.46875,9.089,-173.728,977.6469999999999,827.65,230857.0,0.0,0.0,0.0,17.43
17.15625,15.4453125,7.869,-173.301,977.891,827.64,230901.0,0.0,0.0,0.0,17.36
17.203125,15.5703125,8.418,-174.948,977.952,827.67,230901.0,0.0,0.0,0.0,17.26
16.9296875,15.4140625,10.674999999999999,-176.71699999999998,969.717,827.64,230905.0,0.0,0.0,0.0,17.08
16.6953125,15.328125,5.124,-179.218,970.0219999999999,827.62,230905.0,0.0,0.0,0.0,16.95
16.59375,15.28125,6.832,-177.93699999999998,977.891,827.64,230909.0,0.0,0.0,0.0,16.91
16.453125,15.3046875,11.834,-169.702,988.627,827.65,230909.0,0.0,0.0,0.0,16.85
16.4140625,15.3046875,18.361,-150.792,999.973,827.76,230912.0,0.0,0.0,0.0,16.81
16.484375,15.2890625,7.1979999999999995,-175.863,978.501,827.67,230912.0,0.0,0.0,0.0,16.76
16.3671875,15.4140625,6.405,-175.375,974.597,827.63,230916.0,0.0,0.0,0.0,16.68
16.0703125,15.2890625,8.54,-176.47299999999998,977.586,827.64,230916.0,0.0,0.0,0.0,16.57
15.9765625,15.1875,6.161,-177.754,974.78,827.64,230920.0,0.0,0.0,0.0,16.45
15.8671875,15.1640625,9.821,-174.094,976.976,827.71,230920.0,0.0,0.0,0.0,16.32
15.7265625,15.109375,10.065,-175.009,977.22,827.75,230924.0,0.0,0.0,0.0,16.23
15.625,15.0546875,9.943,-170.79999999999998,979.4159999999999,827.8,230927.0,0.0,0.0,0.0,16.04
15.640625,14.953125,10.187,-175.619,981.002,827.75,230927.0,0.0,0.0,0.0,15.89
15.2421875,14.8203125,9.821,-185.989,978.379,827.7,230931.0,45.918726,-111.07672783333334,1711.0,15.69
15.140625,14.7109375,23.973,-212.524,961.543,827.68,230933.0,45.918738166666664,-111.07672366666665,1709.0,15.62
15.0625,14.671875,6.161,-164.883,981.307,827.61,230935.0,45.918741,-111.07670183333335,1708.0,15.52
15.0,14.6171875,8.845,-175.863,978.379,827.59,230937.0,45.91874066666666,-111.076678,1706.0,15.51
15.109375,14.609375,6.161,-179.218,979.172,827.54,230939.0,45.918744,-111.07666650000002,1705.0,15.48
15.0546875,14.5859375,10.858,-175.863,977.8299999999999,827.55,230941.0,45.91874483333333,-111.07666,1705.0,15.38
14.8046875,14.7265625,7.625,-176.22899999999998,975.39,827.57,230943.0,45.918745333333334,-111.07666133333333,1703.0,15.34
14.71875,14.6328125,10.065,-185.257,976.183,827.4,230945.0,45.918710499999996,-111.07667583333333,1707.0,15.24
14.6171875,14.4375,12.2,-178.486,978.257,827.42,230948.0,45.918719499999995,-111.07667583333333,1707.0,15.13
14.53125,14.4296875,8.418,-174.948,974.9019999999999,827.52,230948.0,45.918719499999995,-111.07667433333334,1706.0,15.08
14.484375,14.4375,9.211,-177.632,975.939,827.5,230950.0,45.91871916666667,-111.07668299999999,1707.0,15.01
14.59375,14.3828125,6.954,-175.253,979.172,827.51,230952.0,45.91872,-111.07668533333333,1707.0,14.96
14.53125,14.3046875,6.649,-178.42499999999998,976.366,827.43,230954.0,45.91872383333333,-111.07668100000001,1706.0,14.91
14.359375,14.34375,10.431,-179.40099999999998,974.414,827.43,230956.0,45.918723500000006,-111.07667966666669,1706.0,14.91
14.3046875,14.5234375,4.514,-172.752,978.196,827.28,230958.0,45.918728166666675,-111.07667616666669,1706.0,14.88
14.3046875,14.3671875,8.845,-174.765,976.793,827.12,231000.0,45.918728333333334,-111.07667099999999,1705.0,14.9
14.3359375,14.3828125,8.113,-181.475,983.808,827.01,231002.0,45.91874316666667,-111.07665816666669,1701.0,14.89
14.296875,14.390625,10.491999999999999,-183.549,980.27,826.81,231005.0,45.9187525,-111.07666166666667,1701.0,14.83
14.4921875,14.3671875,4.697,-175.68,975.8779999999999,826.7,231005.0,45.9187525,-111.07666166666667,1701.0,14.83
14.4921875,14.453125,99.67399999999999,-102.114,949.648,826.43,231007.0,45.918751499999985,-111.07666183333335,1701.0,14.83
14.421875,14.515625,23.607,-205.143,977.708,826.43,231009.0,45.918752833333336,-111.07666333333333,1701.0,14.89
14.4765625,14.75,10.126,-197.03,982.832,826.4,231011.0,45.91875716666667,-111.076666,1699.0,14.93
14.6015625,14.78125,6.588,-190.503,976.4879999999999,826.01,231015.0,45.918758666666655,-111.0766655,1699.0,15.04
14.703125,14.8671875,6.2219999999999995,-190.076,978.318,825.9,231017.0,45.91876133333334,-111.0766715,1698.0,15.09
14.9765625,15.015625,8.418,-200.019,976.61,825.86,231019.0,45.918761499999995,-111.07667716666667,1698.0,15.18
15.0,15.140625,8.661999999999999,-200.141,973.1329999999999,825.81,231022.0,45.91876083333334,-111.07667866666668,1698.0,15.21
14.9609375,15.2265625,6.771,-196.908,975.39,825.78,231022.0,45.91876083333334,-111.07667866666668,1698.0,15.25
15.0546875,15.4375,8.661999999999999,-201.483,977.22,825.73,231024.0,45.91876099999999,-111.07667916666666,1698.0,15.34
15.1875,15.5625,10.309,-203.13,970.754,825.68,231026.0,45.91876033333333,-111.07667783333332,1698.0,15.42
15.2734375,15.4921875,7.015,-198.61599999999999,977.22,825.58,231028.0,45.918760000000006,-111.07667716666667,1699.0,15.47
15.328125,15.546875,9.333,-197.518,975.329,825.58,231030.0,45.918758499999996,-111.07667583333333,1699.0,15.53
15.5546875,15.5859375,5.002,-199.34799999999998,967.033,825.64,231032.0,45.918760000000006,-111.07667416666666,1698.0,15.57
15.515625,15.578125,7.869,-197.945,977.22,825.58,231034.0,45.9187605,-111.07667383333334,1697.0,15.58
15.4296875,15.5234375,6.1,-195.13899999999998,982.893,825.49,231036.0,45.918768833333324,-111.07667949999998,1697.0,15.53
15.3828125,15.4609375,11.895,-216.123,972.7669999999999,825.58,231039.0,45.918775000000004,-111.0766891666667,1694.0,15.47
15.4375,15.71875,4.453,-197.579,970.632,825.53,231039.0,45.918775000000004,-111.0766891666667,1694.0,15.56
15.4609375,15.546875,1.5859999999999999,-204.899,960.75,825.56,231041.0,45.91876999999999,-111.0766891666667,1696.0,15.58
15.484375,15.5703125,17.812,-200.202,980.514,825.55,231043.0,45.91876466666667,-111.07668966666667,1694.0,15.62
15.6640625,15.65625,11.651,-204.96,969.9,825.46,231045.0,45.91876099999999,-111.07669133333333,1696.0,15.63
15.609375,15.796875,6.405,-205.875,981.307,825.4,231049.0,45.918762,-111.07668416666665,1694.0,15.77
15.71875,15.921875,11.529,-215.208,973.255,825.34,231051.0,45.918760000000006,-111.07668499999998,1695.0,15.84
15.7734375,16.1875,-1.037,-176.29,1001.193,825.31,231054.0,0.0,-111.07668716666667,1695.0,15.88
15.8515625,16.2421875,1.464,-185.379,962.519,825.31,231056.0,0.0,-111.0766875,1696.0,15.94
17.9375,16.171875,7.747,-193.18699999999998,969.656,825.38,231056.0,45.91875716666667,-111.076687,1696.0,15.98
16.140625,16.2265625,5.795,-201.117,982.405,825.39,231058.0,45.91875633333334,-111.07668433333333,1697.0,16.04
16.0859375,16.3046875,10.004,-202.947,973.9259999999999,825.39,231106.0,45.918755666666655,-111.07668883333334,1698.0,16.1
16.0703125,16.46875,8.783999999999999,-198.921,982.1,825.23,231108.0,45.91875616666666,-111.0766891666667,1698.0,16.12
16.25,16.34375,8.418,-202.154,979.233,825.34,231113.0,45.91875616666666,-111.07668816666668,1698.0,16.07
16.125,16.296875,5.368,-193.37,979.233,825.24,231113.0,45.91875616666666,-111.07668816666668,1698.0,16.07
16.0625,16.1796875,8.54,-201.78799999999998,961.4209999999999,825.35,231117.0,45.91875916666666,-111.07669499999999,1699.0,16.02
16.140625,16.375,9.943,-200.873,971.608,825.09,231123.0,45.918763000000006,-111.07669400000002,1697.0,16.09
16.171875,16.265625,13.847,-206.97299999999998,968.0699999999999,825.09,231125.0,45.91876216666666,-111.07669099999998,1698.0,16.15
16.09375,16.2578125,14.823,-204.838,974.78,825.09,231128.0,0.0,-111.07669149999998,9.0,16.15
16.078125,16.171875,5.856,-198.067,980.697,825.28,231129.0,45.918761499999995,-111.07669333333332,9.0,16.09
15.8359375,16.03125,-463.59999999999997,248.087,881.938,821.02,231132.0,45.918768,-111.07669333333332,1698.0,15.92
16.34375,16.5,-146.70499999999998,131.394,959.591,825.09,231142.0,45.91874316666667,-111.07673699999998,1701.0,16.49
16.5703125,16.7734375,-402.234,-14.884,948.428,823.49,231145.0,45.91874066666666,-111.07674933333334,7.0,16.63
16.7421875,16.984375,-251.93,461.892,978.196,826.18,231146.0,45.91874183333333,-111.076773,7.0,16.79
16.9453125,17.265625,-136.152,64.233,999.119,822.54,231146.0,45.91874183333333,-111.076773,7.0,16.99
16.8203125,17.5859375,-213.927,104.615,1043.649,819.18,231151.0,45.918732500000004,-111.07679916666665,1700.0,16.56
16.75,17.5703125,-356.606,140.54399999999998,1024.983,827.98,231153.0,45.91874083333334,-111.07679466666666,1699.0,16.88
16.6953125,17.4921875,-351.787,84.17999999999999,778.4209999999999,827.99,231155.0,45.918745333333334,-111.07677333333334,1701.0,16.83
16.671875,17.6796875,-126.209,-17.567999999999998,1064.7549999999999,828.13,231157.0,45.91874616666667,-111.07676583333333,1702.0,16.8
16.578125,17.703125,168.543,574.742,1014.125,830.16,231159.0,45.91874516666666,-111.07674433333335,1703.0,16.73
16.4609375,17.4140625,93.33,150.121,951.783,828.76,231202.0,45.91874983333334,-111.07674183333332,1701.0,16.6
16.5,17.59375,52.826,-26.169,1625.04,826.17,231203.0,45.91874916666667,-111.07674016666667,1700.0,16.39
16.4296875,17.3359375,-155.30599999999998,126.026,795.318,828.36,0.0,45.91874916666667,-111.07674016666667,1700.0,16.47
16.265625,17.1640625,-251.808,222.04,916.952,827.85,231206.0,45.91875133333333,-111.07670916666666,1700.0,16.46
16.140625,17.3359375,-51.301,65.514,1097.5729999999999,828.46,231208.0,45.91874516666666,-111.07670516666667,1701.0,16.36
16.09375,17.140625,-127.124,419.131,930.006,829.34,231210.0,45.91873583333333,-111.07669783333334,1705.0,16.31
16.0,16.8828125,-77.714,146.888,972.218,828.97,231212.0,45.91873699999999,-111.07671233333333,1704.0,16.21
16.0625,16.75,-291.214,300.791,855.159,828.57,231214.0,45.91873983333334,-111.07671616666667,1705.0,16.09
15.96875,17.0234375,-249.368,648.674,713.944,823.45,231218.0,45.91875933333334,-111.07672483333333,1704.0,16.16
16.046875,16.9453125,169.946,184.58599999999998,1063.535,826.5,231220.0,45.91877516666667,-111.07673399999999,1703.0,16.18
