iTemp,eTemp,X,Y,Z,pressure,time,GPS coord,GPS coord,Alt
16.9453125,18.09375,-288.652,-19.825,728.706,831.64,233025.0,0.1,-111.07701299999998,1674.0,17.26
16.9140625,18.078125,-237.9,24.034,964.3489999999999,832.18,233027.0,0.0,-111.07701266666668,1670.0,17.35
16.984375,18.015625,-138.653,37.149,897.92,832.38,233027.0,45.914159500000004,-111.07701283333333,1670.0,17.41
17.046875,18.0390625,-318.054,-264.069,886.086,834.02,233029.0,45.91391733333333,-111.07701733333334,1668.0,17.46
17.03125,18.015625,-343.918,-225.63899999999998,861.625,833.75,233031.0,45.91367733333333,-111.07702400000002,1667.0,17.47
17.0625,18.015625,-342.637,-544.547,813.191,834.61,233033.0,45.91343283333334,-111.07703199999999,1666.0,17.51
17.2421875,18.015625,-481.412,-772.077,337.818,834.96,233035.0,45.913178,-111.07702966666666,1665.0,17.55
17.2578125,18.03125,-273.036,-148.474,715.225,833.81,233037.0,45.912915000000005,-111.07704333333334,1664.0,17.56
17.1640625,18.203125,-153.781,-160.43,899.811,834.0,233039.0,45.91264983333334,-111.0770365,1662.0,17.61
17.1953125,18.1484375,-196.969,-215.513,1005.89,834.19,233042.0,0.0,0.0,1660.0,17.67
17.296875,18.1640625,-155.184,-149.389,1067.195,834.38,233044.0,45.911975,0.0,1658.0,17.72
17.328125,18.203125,-236.192,-307.68399999999997,854.732,834.53,233044.0,45.911975,-111.07703266666667,1658.0,17.75
17.3671875,18.2890625,-34.952999999999996,-294.996,771.467,834.89,233046.0,45.91169750000001,-111.07703066666667,1656.0,17.79
17.453125,18.2890625,-762.622,-72.712,626.531,836.07,233050.0,45.911133500000005,-111.07702583333334,1652.0,17.85
17.3984375,18.4375,383.995,-227.408,967.216,835.89,233052.0,45.91084433333334,-111.07702249999998,1650.0,17.86
17.4140625,18.3515625,120.963,-212.097,937.326,835.95,233054.0,45.91055983333334,-111.07700466666665,1647.0,17.9
17.5546875,18.3671875,-274.073,-62.403,990.091,835.94,233059.0,0.0,0.0,1645.0,18.01
17.7890625,18.4453125,30.805,83.753,1152.656,835.95,233101.0,45.90950249999999,0.0,1643.0,18.07
17.796875,18.5390625,-76.372,9.333,1030.473,836.15,233101.0,45.90950249999999,-111.07700633333333,1643.0,18.13
17.8046875,18.6484375,-35.38,-153.72,1002.718,836.38,233103.0,45.909195,-111.07701083333335,1641.0,18.2
17.828125,18.9453125,-147.92499999999998,-3.05,1047.309,836.79,233105.0,45.90887716666666,-111.07701183333332,1639.0,18.27
17.9140625,18.953125,-87.718,8.418,970.876,836.86,233107.0,45.90855116666667,-111.07701166666666,1637.0,18.31
17.9296875,18.828125,-173.728,50.507999999999996,1049.017,836.83,233109.0,45.90822299999999,-111.07701216666668,1635.0,18.35
17.9921875,18.9453125,-200.32399999999998,-109.922,931.8969999999999,837.35,233111.0,45.90789483333333,-111.07701183333332,1633.0,18.43
18.1484375,19.046875,-225.761,99.857,970.51,837.26,233113.0,45.907563166666655,-111.07700916666667,1631.0,18.49
18.1953125,19.0703125,-68.564,63.44,1152.778,837.9,233116.0,0.0,-111.07701133333332,1627.0,18.52
18.0859375,19.078125,-193.248,-5.917,961.97,838.14,233118.0,45.90672633333334,-111.07701766666666,1625.0,18.54
18.1171875,19.125,-32.574,-13.664,1037.305,838.29,233118.0,45.90672633333334,-111.07701766666666,1625.0,18.58
18.140625,19.328125,-305.122,61.915,1084.641,838.53,233120.0,45.90638799999999,-111.0770195,1622.0,18.6
18.125,19.203125,7.015,-31.049,974.414,839.08,233122.0,45.906049833333334,-111.07701566666668,1620.0,18.64
18.140625,19.1796875,151.524,-43.249,924.211,839.3,233124.0,45.905707166666666,-111.07701100000001,1618.0,18.65
18.296875,19.21875,168.665,-57.035,995.8249999999999,839.24,233126.0,45.90535383333332,-111.07700883333332,1616.0,18.67
18.203125,19.2734375,-157.014,62.403,1459.608,839.41,233128.0,45.905006,-111.07700333333332,1615.0,18.72
18.265625,19.3125,-60.817,-44.957,872.544,839.68,233130.0,45.904660666666665,-111.077003,1613.0,18.76
18.28125,19.3671875,-154.635,-52.216,1046.577,839.89,233133.0,0.0,0.0,1611.0,18.77
18.2890625,19.578125,-111.447,-26.23,942.389,840.05,233135.0,45.9037975,-111.07699016666666,1608.0,18.8
18.34375,19.5,-67.283,-38.308,915.976,840.21,233135.0,45.9037975,-111.07699016666666,1608.0,18.84
18.5078125,19.4765625,-124.62299999999999,-27.938,1017.053,840.27,233137.0,45.90345383333334,-111.07699283333335,1604.0,18.87
18.5,19.5703125,-106.323,-35.99,1057.252,840.34,233139.0,45.90310916666667,-111.07700583333332,1601.0,18.92
18.4921875,19.625,-50.629999999999995,-35.074999999999996,746.518,839.92,233141.0,45.90276216666666,-111.07701299999998,1599.0,18.96
18.5546875,19.7109375,-27.755,5.917,986.0649999999999,839.77,233143.0,45.902415500000004,-111.07701766666666,1596.0,19.04
18.6875,19.8671875,-133.041,8.845,1077.931,840.31,233145.0,45.90206499999999,-111.07702249999998,1593.0,19.13
18.734375,20.15625,-165.981,-25.253999999999998,955.077,840.39,233147.0,45.90171016666666,-111.07702916666666,1590.0,19.17
19.0,20.0859375,-104.737,37.21,963.312,840.6,233150.0,0.0,0.0,1586.0,19.24
19.03125,20.1796875,83.692,-16.592,744.932,840.66,233152.0,45.90082,0.0,1583.0,19.33
19.0546875,20.34375,38.308,238.876,1242.631,840.82,233152.0,45.90082,-111.07702916666666,1583.0,19.42
19.109375,20.453125,-89.853,62.159,1212.009,840.95,233154.0,45.90047083333334,-111.07702366666666,1580.0,19.5
19.1875,20.5546875,12.565999999999999,107.78699999999999,1033.035,841.25,233156.0,45.90011733333334,-111.0770295,1577.0,19.56
19.25,20.609375,-55.876,80.703,990.3349999999999,841.66,233158.0,45.89975666666666,-111.07704100000001,1574.0,19.63
19.3125,20.8984375,19.581,-30.988,867.481,841.87,233200.0,45.89938883333333,-111.0770495,1572.0,19.69
19.5078125,20.84375,97.6,-185.31799999999998,1421.239,842.06,233202.0,45.899016166666655,-111.07705916666669,1569.0,19.75
19.53125,20.875,-88.206,51.301,1309.853,842.28,233204.0,45.89863316666667,-111.07706516666669,1566.0,19.82
19.5546875,20.96875,-11.163,50.019999999999996,942.572,842.51,233207.0,0.0,-111.07707133333334,1562.0,19.89
19.59375,21.0078125,-77.226,-17.506999999999998,1110.322,842.81,233209.0,45.89766266666667,-111.07707733333334,1559.0,19.95
19.671875,21.140625,-43.676,-16.714,1045.7839999999999,843.1,233209.0,45.89766266666667,-111.07708016666666,1559.0,20.0
19.7265625,21.2578125,64.599,50.935,1103.612,843.32,233211.0,45.89726433333334,-111.07708733333334,1557.0,20.08
19.9453125,21.46875,-32.513,6.954,1008.879,843.63,233213.0,45.89686616666666,-111.07709349999999,1554.0,20.14
20.0078125,21.4140625,-4.087,-30.012,1048.163,843.74,233215.0,45.896460999999995,-111.0771005,1552.0,20.21
19.9375,21.453125,30.622,-57.827999999999996,726.754,844.06,233217.0,45.89605233333334,-111.07710416666666,1549.0,20.28
20.0078125,21.5078125,-128.222,26.718,1376.465,844.27,233219.0,45.89564050000001,-111.07710833333334,1546.0,20.35
20.078125,21.625,-22.509,33.001,828.685,844.59,233221.0,45.89522449999999,-111.07711349999998,1544.0,20.41
20.140625,21.6875,65.514,25.559,854.6709999999999,844.7,233223.0,45.89481099999999,-111.07711216666667,1542.0,20.48
20.1796875,21.7578125,-45.262,-35.624,841.861,844.9,233226.0,45.89420366666667,-111.07711,1539.0,20.54
20.40625,22.046875,-12.017,-117.913,1027.545,845.19,233226.0,45.89420366666667,-111.07711,1539.0,20.59
20.28125,21.921875,86.254,15.067,930.189,845.39,233228.0,45.89380133333334,-111.07710516666666,1537.0,20.65
20.3828125,22.0234375,-84.607,-56.242,1160.1589999999999,845.72,233230.0,45.8933955,-111.07710116666668,1535.0,20.73
20.4140625,22.078125,91.866,-65.819,839.2379999999999,845.91,233232.0,45.89298583333333,-111.07710066666665,1533.0,20.78
20.5234375,22.09375,-93.02499999999999,-36.722,1251.598,846.11,233234.0,45.892573166666665,-111.07710516666666,1531.0,20.84
20.5390625,22.171875,-34.038,-25.437,1021.872,846.4,233236.0,45.892156666666665,-111.07710483333334,1529.0,20.89
20.78125,22.2578125,-25.62,-173.789,523.014,846.52,233238.0,45.89173816666667,-111.07710216666669,1527.0,20.96
20.7734375,22.4375,-70.882,-52.338,1010.2819999999999,846.54,233240.0,45.89132233333333,-111.0771025,1524.0,21.03
20.75,22.3359375,73.017,-12.626999999999999,1028.521,848.25,233243.0,45.89132233333333,-111.0771025,1524.0,21.11
20.7578125,22.3359375,87.718,90.646,876.692,848.54,233243.0,45.890712666666666,-111.07709683333331,1522.0,21.06
20.7578125,22.3203125,257.603,37.82,1027.85,848.8,233245.0,45.890315333333334,-111.0770925,1520.0,21.03
20.796875,22.2890625,76.982,-113.948,1002.596,849.18,233247.0,45.889923333333336,-111.07709349999999,1517.0,21.02
20.9921875,22.3046875,160.49099999999999,-7.137,1012.966,848.35,233249.0,45.889542,-111.07709033333335,1515.0,21.06
20.984375,22.2890625,159.759,22.143,910.7909999999999,848.58,233251.0,45.889163499999995,-111.07709000000001,1513.0,21.13
20.90625,22.4296875,123.342,28.426,880.779,848.68,233253.0,45.88878383333334,-111.07708833333332,1511.0,21.19
20.9375,22.3203125,-81.862,86.254,1005.951,849.06,233255.0,45.88840983333333,-111.07708266666666,1508.0,21.24
