123,3,5,0,0,1,99,213,214,0,0,1,100,178,87,7,0,0,3,4,0,192,14,176,14,255,255,125,121,0,255,0,4,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-117,SNR2
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-113,SNR7
91,7,247,7,208,43,248,44,146,3,170,0,1,85,12,0,0,6,63,0,52,10,36,71,78,71,71,65,44,49,50,52,54,53,51,46,48,48,44,52,54,50,54,46,56,52,48,57,48,44,78,44,49,48,57,53,49,46,50,56,51,55,48,44,87,44,49,44,49,48,44,48,46,56,49,44,49,51,49,49,46,50,44,77,44,45,49,55,46,53,44,77,44,44,42,52,48,13,10,36,71,78,71,71,65,44,49,50,52,54,53,52,46,48,48,44,52,54,50,54,46
123,3,5,0,0,1,99,213,214,0,0,1,100,178,87,7,0,0,3,4,0,192,14,176,14,255,255,125,121,0,255,0,4,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-118,SNR2
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-109,SNR8
91,7,251,7,211,44,110,44,67,3,177,0,1,85,2,0,0,6,67,0,53,10,36,71,78,71,71,65,44,49,50,52,54,53,56,46,48,48,44,52,54,50,54,46,56,52,48,57,57,44,78,44,49,48,57,53,49,46,50,56,51,57,54,44,87,44,49,44,49,48,44,48,46,56,49,44,49,51,49,49,46,52,44,77,44,45,49,55,46,53,44,77,44,44,42,52,67,13,10,36,71,78,71,71,65,44,49,50,52,54,53,57,46,48,48,44,52,54,50,54,46
123,3,5,0,0,1,99,213,214,0,0,1,100,178,87,7,0,0,3,4,0,192,14,176,14,255,255,125,121,0,255,0,4,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-122,SNR-1
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-113,SNR7
91,7,251,7,212,43,216,44,141,3,174,0,1,85,5,0,0,6,68,0,54,10,36,71,78,71,71,65,44,49,50,52,55,48,51,46,48,48,44,52,54,50,54,46,56,52,49,48,48,44,78,44,49,48,57,53,49,46,50,56,51,54,57,44,87,44,49,44,49,49,44,48,46,55,56,44,49,51,49,49,46,56,44,77,44,45,49,55,46,53,44,77,44,44,42,52,57,13,10,36,71,78,71,71,65,44,49,50,52,55,48,52,46,48,48,44,52,54,50,54,46
123,3,5,0,0,1,99,213,214,0,0,1,100,178,87,7,0,0,3,4,0,192,14,176,14,255,255,125,121,0,255,0,4,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RSSI-113,SNR7
